trainerID,name,level,type
467,Rapidash,36,Fire
468,Rapidash,39,Fire
469,Rapidash,43,Fire
470,Magneton,33,Electric
470,Quagsire,31,Water
470,Exeggcute,31,Grass
471,Sandslash,35,Ground
472,Horsea,33,Water
472,Horsea,33,Water
472,Horsea,33,Water
473,Electrode,35,Electric
473,Starmie,35,Water
473,Ninetales,35,Fire
474,Horsea,34,Water
474,Seadra,36,Water
475,Butterfree,25,Bug
475,Bellossom,25,Grass
476,Dragonair,37,Dragon
477,Poliwhirl,28,Water
478,Seadra,37,Water
479,Victreebel,32,Grass
479,Kingler,32,Water
479,Flareon,32,Fire
480,Victreebel,35,Grass
480,Kingler,35,Water
480,Flareon,35,Fire
481,Victreebel,39,Grass
481,Kingler,39,Water
481,Flareon,39,Fire
482,Eevee,26,Normal
482,Vaporeon,22,Water
482,Jolteon,22,Electric
482,Flareon,22,Fire
483,Goldeen,22,Water
483,Seaking,24,Water
484,Parasect,33,Bug
484,Golduck,35,Water
485,Staryu,24,Water
485,Starmie,26,Water
486,Pikachu,36,Electric
486,Blastoise,32,Water
487,Shellder,26,Water
487,Cloyster,28,Water
488,Marill,27,Water
488,Wartortle,24,Water
488,Wartortle,24,Water
489,Rhyhorn,38,Ground
489,Charmeleon,35,Fire
489,Wartortle,35,Water
490,Skiploom,25,Grass
490,Ninetales,25,Fire
491,Dratini,34,Dragon
491,Dragonair,36,Dragon
492,Bulbasaur,32,Grass
492,Ivysaur,32,Grass
492,Venusaur,32,Grass
493,Dragonair,37,Dragon
494,Charmander,26,Fire
494,Bulbasaur,26,Grass
494,Squirtle,26,Water
495,Dratini,34,Dragon
495,Dratini,34,Dragon
495,Dratini,34,Dragon
496,Ivysaur,38,Grass
496,Starmie,38,Water
497,Starmie,31,Water
497,Starmie,31,Water
497,Nidoqueen,33,Poison
498,Starmie,34,Water
498,Starmie,34,Water
498,Nidoqueen,36,Poison
499,Starmie,37,Water
499,Starmie,37,Water
499,Nidoqueen,39,Poison
500,Pidgeot,25,Normal
500,Electabuzz,27,Electric
501,Flareon,35,Fire
501,Tangela,35,Grass
501,Tauros,35,Normal
502,Manectric,43,Electric
502,Muk,43,Poison
503,Gloom,35,Grass
503,Azumarill,35,Water
504,Zangoose,27,Normal
505,Wingull,18,Water
505,Numel,18,Fire
505,Roselia,18,Grass
506,Wingull,26,Water
506,Numel,26,Fire
506,Roselia,26,Grass
507,Pelipper,29,Water
507,Numel,29,Fire
507,Roselia,29,Grass
508,Pelipper,32,Water
508,Numel,32,Fire
508,Roselia,32,Grass
509,Pelipper,35,Water
509,Camerupt,35,Fire
509,Roselia,35,Grass
510,Mawile,43,Steel
510,Sableye,43,Dark
511,Swellow,29,Normal
511,Trapinch,29,Ground
511,Wailmer,29,Water
511,Magneton,29,Electric
511,Shiftry,29,Grass
512,Cacturne,44,Grass
513,Lairon,45,Steel
513,Manectric,45,Electric
514,Linoone,27,Normal
515,Roselia,44,Grass
516,Milotic,31,Water
517,Zangoose,27,Normal
518,Sandslash,43,Ground
518,Ninetales,43,Fire
519,Mawile,46,Steel
519,Starmie,46,Water
520,Linoone,27,Normal
521,Delcatty,27,Normal
522,Nosepass,42,Rock
522,Medicham,42,Fighting
522,Ludicolo,42,Water
523,Kecleon,42,Normal
523,Rhyhorn,42,Ground
523,Tentacruel,42,Water
524,Linoone,27,Normal
525,Delcatty,27,Normal
526,Shiftry,34,Grass
526,Graveler,34,Rock
526,Loudred,34,Normal
527,Dodrio,42,Normal
527,Lairon,42,Steel
527,Kadabra,42,Psychic
528,Claydol,44,Ground
529,Sableye,44,Dark
529,Medicham,44,Fighting
529,Sharpedo,44,Water
530,Swellow,42,Normal
530,Kadabra,42,Psychic
530,Manectric,42,Electric
530,Shiftry,42,Grass
531,Graveler,34,Rock
531,Magcargo,34,Fire
531,Ludicolo,34,Water
532,Mawile,31,Steel
532,Roselia,31,Grass
532,Pelipper,31,Water
533,Electrike,18,Electric
533,Wailmer,18,Water
533,Makuhita,18,Fighting
534,Electrike,26,Electric
534,Wailmer,26,Water
534,Makuhita,26,Fighting
535,Manectric,29,Electric
535,Wailmer,29,Water
535,Makuhita,29,Fighting
536,Manectric,32,Electric
536,Wailmer,32,Water
536,Makuhita,32,Fighting
537,Manectric,35,Electric
537,Wailmer,35,Water
537,Hariyama,35,Fighting
538,Kecleon,24,Normal
539,Magneton,43,Electric
539,Muk,43,Poison
540,Gloom,34,Grass
540,Azumarill,34,Water
541,Wigglytuff,26,Normal
542,Manectric,32,Electric
542,Linoone,32,Normal
543,Vigoroth,26,Normal
544,Swellow,28,Normal
544,Trapinch,28,Ground
544,Wailmer,28,Water
544,Magneton,28,Electric
544,Shiftry,28,Grass
545,Wingull,17,Water
545,Numel,17,Fire
545,Roselia,17,Grass
546,Wingull,26,Water
546,Numel,26,Fire
546,Roselia,26,Grass
547,Pelipper,29,Water
547,Numel,29,Fire
547,Roselia,29,Grass
548,Pelipper,32,Water
548,Numel,32,Fire
548,Roselia,32,Grass
549,Pelipper,34,Water
549,Camerupt,34,Fire
549,Roselia,34,Grass
550,Manectric,24,Electric
550,Swellow,24,Normal
550,Manectric,24,Electric
551,Skarmory,43,Steel
551,Sableye,43,Dark
552,Loudred,29,Normal
552,Vigoroth,29,Normal
553,Loudred,35,Normal
553,Vigoroth,35,Normal
554,Spinda,37,Normal
554,Loudred,37,Normal
554,Vigoroth,37,Normal
555,Spinda,39,Normal
555,Loudred,39,Normal
555,Vigoroth,39,Normal
556,Spinda,41,Normal
556,Exploud,41,Normal
556,Slaking,41,Normal
557,Pelipper,33,Water
557,Camerupt,33,Fire
558,Claydol,43,Ground
558,Lanturn,43,Water
559,Cacturne,43,Grass
559,Pelipper,43,Water
560,Medicham,43,Fighting
560,Claydol,43,Ground
561,Slakoth,26,Normal
562,Kecleon,23,Normal
563,Sableye,43,Dark
563,Absol,43,Dark
564,Roselia,45,Grass
565,Absol,27,Dark
566,Sableye,30,Dark
567,Zangoose,26,Normal
568,Kecleon,33,Normal
568,Loudred,33,Normal
569,Sandslash,42,Ground
569,Ninetales,42,Fire
569,Tropius,42,Grass
570,Gardevoir,43,Psychic
570,Slaking,43,Normal
571,Lairon,45,Steel
571,Manectric,45,Electric
572,Manectric,30,Electric
573,Mawile,46,Steel
573,Starmie,46,Water
574,Manectric,29,Electric
574,Shiftry,29,Grass
575,Manectric,34,Electric
576,Delcatty,26,Normal
577,Torkoal,42,Fire
577,Medicham,42,Fighting
577,Ludicolo,42,Water
578,Lunatone,43,Rock
578,Solrock,43,Rock
579,Kecleon,42,Normal
579,Graveler,42,Rock
579,Wailord,42,Water
580,Spinda,26,Normal
581,Slaking,43,Normal
581,Dusclops,43,Ghost
582,Swellow,26,Normal
583,Shiftry,34,Grass
583,Nosepass,34,Rock
584,Swellow,42,Normal
584,Mawile,42,Steel
584,Kadabra,42,Psychic
585,Claydol,45,Ground
586,Sableye,44,Dark
586,Medicham,44,Fighting
586,Sharpedo,44,Water
587,Dodrio,42,Normal
587,Kadabra,42,Psychic
587,Electrode,42,Electric
587,Shiftry,42,Grass
588,Graveler,33,Rock
588,Ludicolo,33,Water
589,Mawile,29,Steel
589,Roselia,29,Grass
589,Pelipper,29,Water
590,Electrike,17,Electric
590,Wailmer,17,Water
590,Makuhita,17,Fighting
591,Electrike,26,Electric
591,Wailmer,26,Water
591,Makuhita,26,Fighting
592,Manectric,29,Electric
592,Wailmer,29,Water
592,Makuhita,29,Fighting
593,Manectric,32,Electric
593,Wailmer,32,Water
593,Makuhita,32,Fighting
594,Manectric,35,Electric
594,Wailmer,35,Water
594,Hariyama,35,Fighting
595,Smeargle,60,Normal
596,Smeargle,30,Normal
597,Wailord,57,Water
597,Vileplume,57,Grass
598,Armaldo,47,Rock
598,Cradily,47,Rock
599,Armaldo,56,Rock
599,Cradily,56,Rock
600,Carvanha,21,Water
600,Numel,21,Fire
601,Sandslash,46,Ground
601,Ninetales,46,Fire
602,Weepinbell,24,Grass
602,Gloom,24,Grass
602,Ivysaur,24,Grass
603,Nidorino,39,Poison
603,Nidoking,39,Poison
604,Sandslash,39,Ground
604,Dugtrio,39,Ground
605,Rhyhorn,43,Ground
606,Persian,44,Normal
606,Ninetales,44,Fire
607,Ivysaur,42,Grass
607,Wartortle,42,Water
607,Charmeleon,42,Fire
607,Charizard,42,Fire
608,Exeggutor,43,Grass
608,Cloyster,43,Water
608,Arcanine,43,Fire
609,Parasect,43,Bug
609,Dewgong,43,Water
609,Chansey,43,Normal
610,Kingler,43,Water
610,Tentacruel,43,Water
610,Blastoise,43,Water
611,Bellsprout,43,Grass
611,Weepinbell,43,Grass
611,Victreebel,43,Grass
612,Ivysaur,24,Grass
612,Charmeleon,24,Fire
612,Wartortle,24,Water
613,Charmeleon,27,Fire
614,Rapidash,36,Fire
615,Rapidash,39,Fire
616,Rapidash,43,Fire
617,Magneton,33,Electric
617,Quagsire,31,Water
617,Exeggcute,31,Grass
618,Sandslash,35,Ground
619,Horsea,33,Water
619,Horsea,33,Water
619,Horsea,33,Water
620,Electrode,35,Electric
620,Starmie,35,Water
620,Ninetales,35,Fire
621,Horsea,34,Water
621,Seadra,36,Water
622,Butterfree,25,Bug
622,Bellossom,25,Grass
623,Dragonair,37,Dragon
624,Poliwhirl,28,Water
625,Seadra,37,Water
626,Victreebel,32,Grass
626,Kingler,32,Water
626,Flareon,32,Fire
627,Victreebel,35,Grass
627,Kingler,35,Water
627,Flareon,35,Fire
628,Victreebel,39,Grass
628,Kingler,39,Water
628,Flareon,39,Fire
629,Eevee,26,Normal
629,Vaporeon,22,Water
629,Jolteon,22,Electric
629,Flareon,22,Fire
630,Goldeen,22,Water
630,Seaking,24,Water
631,Parasect,33,Bug
631,Golduck,35,Water
632,Staryu,24,Water
632,Starmie,26,Water
633,Pikachu,36,Electric
633,Blastoise,32,Water
634,Shellder,26,Water
634,Cloyster,28,Water
635,Marill,27,Water
635,Wartortle,24,Water
635,Wartortle,24,Water
636,Rhyhorn,38,Ground
636,Charmeleon,35,Fire
636,Wartortle,35,Water
637,Skiploom,25,Grass
637,Ninetales,25,Fire
638,Dratini,34,Dragon
638,Dragonair,36,Dragon
639,Bulbasaur,32,Grass
639,Ivysaur,32,Grass
639,Venusaur,32,Grass
640,Dragonair,37,Dragon
641,Charmander,26,Fire
641,Bulbasaur,26,Grass
641,Squirtle,26,Water
642,Dratini,34,Dragon
642,Dratini,34,Dragon
642,Dratini,34,Dragon
643,Ivysaur,38,Grass
643,Starmie,38,Water
644,Starmie,31,Water
644,Starmie,31,Water
644,Nidoqueen,33,Poison
645,Starmie,34,Water
645,Starmie,34,Water
645,Nidoqueen,36,Poison
646,Starmie,37,Water
646,Starmie,37,Water
646,Nidoqueen,39,Poison
647,Pidgeot,25,Normal
647,Electabuzz,27,Electric
648,Flareon,35,Fire
648,Tangela,35,Grass
648,Tauros,35,Normal
649,Manectric,43,Electric
649,Muk,43,Poison
650,Gloom,35,Grass
650,Azumarill,35,Water
651,Zangoose,27,Normal
652,Wingull,18,Water
652,Numel,18,Fire
652,Roselia,18,Grass
653,Wingull,26,Water
653,Numel,26,Fire
653,Roselia,26,Grass
654,Pelipper,29,Water
654,Numel,29,Fire
654,Roselia,29,Grass
655,Pelipper,32,Water
655,Numel,32,Fire
655,Roselia,32,Grass
656,Pelipper,35,Water
656,Camerupt,35,Fire
656,Roselia,35,Grass
657,Mawile,43,Steel
657,Sableye,43,Dark
658,Swellow,29,Normal
658,Trapinch,29,Ground
658,Wailmer,29,Water
658,Magneton,29,Electric
658,Shiftry,29,Grass
659,Cacturne,44,Grass
660,Lairon,45,Steel
660,Manectric,45,Electric
661,Linoone,27,Normal
662,Roselia,44,Grass
663,Milotic,31,Water
664,Zangoose,27,Normal
665,Sandslash,43,Ground
665,Ninetales,43,Fire
666,Mawile,46,Steel
666,Starmie,46,Water
667,Linoone,27,Normal
668,Delcatty,27,Normal
669,Nosepass,42,Rock
669,Medicham,42,Fighting
669,Ludicolo,42,Water
670,Kecleon,42,Normal
670,Rhyhorn,42,Ground
670,Tentacruel,42,Water
671,Linoone,27,Normal
672,Delcatty,27,Normal
673,Shiftry,34,Grass
673,Graveler,34,Rock
673,Loudred,34,Normal
674,Dodrio,42,Normal
674,Lairon,42,Steel
674,Kadabra,42,Psychic
675,Claydol,44,Ground
676,Sableye,44,Dark
676,Medicham,44,Fighting
676,Sharpedo,44,Water
677,Swellow,42,Normal
677,Kadabra,42,Psychic
677,Manectric,42,Electric
677,Shiftry,42,Grass
678,Graveler,34,Rock
678,Magcargo,34,Fire
678,Ludicolo,34,Water
679,Mawile,31,Steel
679,Roselia,31,Grass
679,Pelipper,31,Water
680,Electrike,18,Electric
680,Wailmer,18,Water
680,Makuhita,18,Fighting
681,Electrike,26,Electric
681,Wailmer,26,Water
681,Makuhita,26,Fighting
682,Manectric,29,Electric
682,Wailmer,29,Water
682,Makuhita,29,Fighting
683,Manectric,32,Electric
683,Wailmer,32,Water
683,Makuhita,32,Fighting
684,Manectric,35,Electric
684,Wailmer,35,Water
684,Hariyama,35,Fighting
685,Kecleon,24,Normal
686,Magneton,43,Electric
686,Muk,43,Poison
687,Gloom,34,Grass
687,Azumarill,34,Water
688,Wigglytuff,26,Normal
689,Manectric,32,Electric
689,Linoone,32,Normal
690,Vigoroth,26,Normal
691,Swellow,28,Normal
691,Trapinch,28,Ground
691,Wailmer,28,Water
691,Magneton,28,Electric
691,Shiftry,28,Grass
692,Wingull,17,Water
692,Numel,17,Fire
692,Roselia,17,Grass
693,Wingull,26,Water
693,Numel,26,Fire
693,Roselia,26,Grass
694,Pelipper,29,Water
694,Numel,29,Fire
694,Roselia,29,Grass
695,Pelipper,32,Water
695,Numel,32,Fire
695,Roselia,32,Grass
696,Pelipper,34,Water
696,Camerupt,34,Fire
696,Roselia,34,Grass
697,Manectric,24,Electric
697,Swellow,24,Normal
697,Manectric,24,Electric
698,Skarmory,43,Steel
698,Sableye,43,Dark
699,Loudred,29,Normal
699,Vigoroth,29,Normal
700,Loudred,35,Normal
700,Vigoroth,35,Normal
701,Spinda,37,Normal
701,Loudred,37,Normal
701,Vigoroth,37,Normal
702,Spinda,39,Normal
702,Loudred,39,Normal
702,Vigoroth,39,Normal
703,Spinda,41,Normal
703,Exploud,41,Normal
703,Slaking,41,Normal
704,Pelipper,33,Water
704,Camerupt,33,Fire
705,Claydol,43,Ground
705,Lanturn,43,Water
706,Cacturne,43,Grass
706,Pelipper,43,Water
707,Medicham,43,Fighting
707,Claydol,43,Ground
708,Slakoth,26,Normal
709,Kecleon,23,Normal
710,Sableye,43,Dark
710,Absol,43,Dark
711,Roselia,45,Grass
712,Absol,27,Dark
713,Sableye,30,Dark
714,Zangoose,26,Normal
715,Kecleon,33,Normal
715,Loudred,33,Normal
716,Sandslash,42,Ground
716,Ninetales,42,Fire
716,Tropius,42,Grass
717,Gardevoir,43,Psychic
717,Slaking,43,Normal
718,Lairon,45,Steel
718,Manectric,45,Electric
719,Manectric,30,Electric
720,Mawile,46,Steel
720,Starmie,46,Water
721,Manectric,29,Electric
721,Shiftry,29,Grass
722,Manectric,34,Electric
723,Delcatty,26,Normal
724,Torkoal,42,Fire
724,Medicham,42,Fighting
724,Ludicolo,42,Water
725,Lunatone,43,Rock
725,Solrock,43,Rock
726,Kecleon,42,Normal
726,Graveler,42,Rock
726,Wailord,42,Water
727,Spinda,26,Normal
728,Slaking,43,Normal
728,Dusclops,43,Ghost
729,Swellow,26,Normal
730,Shiftry,34,Grass
730,Nosepass,34,Rock
731,Swellow,42,Normal
731,Mawile,42,Steel
731,Kadabra,42,Psychic
732,Claydol,45,Ground
733,Sableye,44,Dark
733,Medicham,44,Fighting
733,Sharpedo,44,Water
734,Dodrio,42,Normal
734,Kadabra,42,Psychic
734,Electrode,42,Electric
734,Shiftry,42,Grass
735,Graveler,33,Rock
735,Ludicolo,33,Water
736,Mawile,29,Steel
736,Roselia,29,Grass
736,Pelipper,29,Water
737,Electrike,17,Electric
737,Wailmer,17,Water
737,Makuhita,17,Fighting
738,Electrike,26,Electric
738,Wailmer,26,Water
738,Makuhita,26,Fighting
739,Manectric,29,Electric
739,Wailmer,29,Water
739,Makuhita,29,Fighting
740,Manectric,32,Electric
740,Wailmer,32,Water
740,Makuhita,32,Fighting
741,Manectric,35,Electric
741,Wailmer,35,Water
741,Hariyama,35,Fighting
742,Smeargle,60,Normal
743,Smeargle,30,Normal
744,Wailord,57,Water
744,Vileplume,57,Grass
745,Armaldo,47,Rock
745,Cradily,47,Rock
746,Armaldo,56,Rock
746,Cradily,56,Rock
747,Carvanha,21,Water
747,Numel,21,Fire
748,Sandslash,46,Ground
748,Ninetales,46,Fire
749,Weepinbell,24,Grass
749,Gloom,24,Grass
749,Ivysaur,24,Grass
750,Nidorino,39,Poison
750,Nidoking,39,Poison
751,Sandslash,39,Ground
751,Dugtrio,39,Ground
752,Rhyhorn,43,Ground
753,Persian,44,Normal
753,Ninetales,44,Fire
754,Ivysaur,42,Grass
754,Wartortle,42,Water
754,Charmeleon,42,Fire
754,Charizard,42,Fire
755,Exeggutor,43,Grass
755,Cloyster,43,Water
755,Arcanine,43,Fire
756,Parasect,43,Bug
756,Dewgong,43,Water
756,Chansey,43,Normal
757,Kingler,43,Water
757,Tentacruel,43,Water
757,Blastoise,43,Water
758,Bellsprout,43,Grass
758,Weepinbell,43,Grass
758,Victreebel,43,Grass
759,Ivysaur,24,Grass
759,Charmeleon,24,Fire
759,Wartortle,24,Water
760,Charmeleon,27,Fire
761,Rapidash,36,Fire
762,Rapidash,39,Fire
763,Rapidash,43,Fire
764,Magneton,33,Electric
764,Quagsire,31,Water
764,Exeggcute,31,Grass
765,Sandslash,35,Ground
766,Horsea,33,Water
766,Horsea,33,Water
766,Horsea,33,Water
767,Electrode,35,Electric
767,Starmie,35,Water
767,Ninetales,35,Fire
768,Horsea,34,Water
768,Seadra,36,Water
769,Butterfree,25,Bug
769,Bellossom,25,Grass
770,Dragonair,37,Dragon
771,Poliwhirl,28,Water
772,Seadra,37,Water
773,Victreebel,32,Grass
773,Kingler,32,Water
773,Flareon,32,Fire
774,Victreebel,35,Grass
774,Kingler,35,Water
774,Flareon,35,Fire
775,Victreebel,39,Grass
775,Kingler,39,Water
775,Flareon,39,Fire
776,Eevee,26,Normal
776,Vaporeon,22,Water
776,Jolteon,22,Electric
776,Flareon,22,Fire
777,Goldeen,22,Water
777,Seaking,24,Water
778,Parasect,33,Bug
778,Golduck,35,Water
779,Staryu,24,Water
779,Starmie,26,Water
780,Pikachu,36,Electric
780,Blastoise,32,Water
781,Shellder,26,Water
781,Cloyster,28,Water
782,Marill,27,Water
782,Wartortle,24,Water
782,Wartortle,24,Water
783,Rhyhorn,38,Ground
783,Charmeleon,35,Fire
783,Wartortle,35,Water
784,Skiploom,25,Grass
784,Ninetales,25,Fire
785,Dratini,34,Dragon
785,Dragonair,36,Dragon
786,Bulbasaur,32,Grass
786,Ivysaur,32,Grass
786,Venusaur,32,Grass
787,Dragonair,37,Dragon
788,Charmander,26,Fire
788,Bulbasaur,26,Grass
788,Squirtle,26,Water
789,Dratini,34,Dragon
789,Dratini,34,Dragon
789,Dratini,34,Dragon
790,Ivysaur,38,Grass
790,Starmie,38,Water
791,Starmie,31,Water
791,Starmie,31,Water
791,Nidoqueen,33,Poison
792,Starmie,34,Water
792,Starmie,34,Water
792,Nidoqueen,36,Poison
793,Starmie,37,Water
793,Starmie,37,Water
793,Nidoqueen,39,Poison
794,Pidgeot,25,Normal
794,Electabuzz,27,Electric
795,Flareon,35,Fire
795,Tangela,35,Grass
795,Tauros,35,Normal
796,Manectric,43,Electric
796,Muk,43,Poison
797,Gloom,35,Grass
797,Azumarill,35,Water
798,Zangoose,27,Normal
799,Wingull,18,Water
799,Numel,18,Fire
799,Roselia,18,Grass
800,Wingull,26,Water
800,Numel,26,Fire
800,Roselia,26,Grass
801,Pelipper,29,Water
801,Numel,29,Fire
801,Roselia,29,Grass
802,Pelipper,32,Water
802,Numel,32,Fire
802,Roselia,32,Grass
803,Pelipper,35,Water
803,Camerupt,35,Fire
803,Roselia,35,Grass
804,Mawile,43,Steel
804,Sableye,43,Dark
805,Swellow,29,Normal
805,Trapinch,29,Ground
805,Wailmer,29,Water
805,Magneton,29,Electric
805,Shiftry,29,Grass
806,Cacturne,44,Grass
807,Lairon,45,Steel
807,Manectric,45,Electric
808,Linoone,27,Normal
809,Roselia,44,Grass
810,Milotic,31,Water
811,Zangoose,27,Normal
812,Sandslash,43,Ground
812,Ninetales,43,Fire
813,Mawile,46,Steel
813,Starmie,46,Water
814,Linoone,27,Normal
815,Delcatty,27,Normal
816,Nosepass,42,Rock
816,Medicham,42,Fighting
816,Ludicolo,42,Water
817,Kecleon,42,Normal
817,Rhyhorn,42,Ground
817,Tentacruel,42,Water
818,Linoone,27,Normal
819,Delcatty,27,Normal
820,Shiftry,34,Grass
820,Graveler,34,Rock
820,Loudred,34,Normal
821,Dodrio,42,Normal
821,Lairon,42,Steel
821,Kadabra,42,Psychic
822,Claydol,44,Ground
823,Sableye,44,Dark
823,Medicham,44,Fighting
823,Sharpedo,44,Water
824,Swellow,42,Normal
824,Kadabra,42,Psychic
824,Manectric,42,Electric
824,Shiftry,42,Grass
825,Graveler,34,Rock
825,Magcargo,34,Fire
825,Ludicolo,34,Water
826,Mawile,31,Steel
826,Roselia,31,Grass
826,Pelipper,31,Water
827,Electrike,18,Electric
827,Wailmer,18,Water
827,Makuhita,18,Fighting
828,Electrike,26,Electric
828,Wailmer,26,Water
828,Makuhita,26,Fighting
829,Manectric,29,Electric
829,Wailmer,29,Water
829,Makuhita,29,Fighting
830,Manectric,32,Electric
830,Wailmer,32,Water
830,Makuhita,32,Fighting
831,Manectric,35,Electric
831,Wailmer,35,Water
831,Hariyama,35,Fighting
832,Kecleon,24,Normal
833,Magneton,43,Electric
833,Muk,43,Poison
834,Gloom,34,Grass
834,Azumarill,34,Water
835,Wigglytuff,26,Normal
836,Manectric,32,Electric
836,Linoone,32,Normal
837,Vigoroth,26,Normal
838,Swellow,28,Normal
838,Trapinch,28,Ground
838,Wailmer,28,Water
838,Magneton,28,Electric
838,Shiftry,28,Grass
839,Wingull,17,Water
839,Numel,17,Fire
839,Roselia,17,Grass
840,Wingull,26,Water
840,Numel,26,Fire
840,Roselia,26,Grass
841,Pelipper,29,Water
841,Numel,29,Fire
841,Roselia,29,Grass
842,Pelipper,32,Water
842,Numel,32,Fire
842,Roselia,32,Grass
843,Pelipper,34,Water
843,Camerupt,34,Fire
843,Roselia,34,Grass
844,Manectric,24,Electric
844,Swellow,24,Normal
844,Manectric,24,Electric
845,Skarmory,43,Steel
845,Sableye,43,Dark
846,Loudred,29,Normal
846,Vigoroth,29,Normal
847,Loudred,35,Normal
847,Vigoroth,35,Normal
848,Spinda,37,Normal
848,Loudred,37,Normal
848,Vigoroth,37,Normal
849,Spinda,39,Normal
849,Loudred,39,Normal
849,Vigoroth,39,Normal
850,Spinda,41,Normal
850,Exploud,41,Normal
850,Slaking,41,Normal
851,Pelipper,33,Water
851,Camerupt,33,Fire
852,Claydol,43,Ground
852,Lanturn,43,Water
853,Cacturne,43,Grass
853,Pelipper,43,Water
854,Medicham,43,Fighting
854,Claydol,43,Ground
855,Slakoth,26,Normal
856,Kecleon,23,Normal
857,Sableye,43,Dark
857,Absol,43,Dark
858,Roselia,45,Grass
859,Absol,27,Dark
860,Sableye,30,Dark
861,Zangoose,26,Normal
862,Kecleon,33,Normal
862,Loudred,33,Normal
863,Sandslash,42,Ground
863,Ninetales,42,Fire
863,Tropius,42,Grass
864,Gardevoir,43,Psychic
864,Slaking,43,Normal
865,Lairon,45,Steel
865,Manectric,45,Electric
866,Manectric,30,Electric
867,Mawile,46,Steel
867,Starmie,46,Water
868,Manectric,29,Electric
868,Shiftry,29,Grass
869,Manectric,34,Electric
870,Delcatty,26,Normal
871,Torkoal,42,Fire
871,Medicham,42,Fighting
871,Ludicolo,42,Water
872,Lunatone,43,Rock
872,Solrock,43,Rock
873,Kecleon,42,Normal
873,Graveler,42,Rock
873,Wailord,42,Water
874,Spinda,26,Normal
875,Slaking,43,Normal
875,Dusclops,43,Ghost
876,Swellow,26,Normal
877,Shiftry,34,Grass
877,Nosepass,34,Rock
878,Swellow,42,Normal
878,Mawile,42,Steel
878,Kadabra,42,Psychic
879,Claydol,45,Ground
880,Sableye,44,Dark
880,Medicham,44,Fighting
880,Sharpedo,44,Water
881,Dodrio,42,Normal
881,Kadabra,42,Psychic
881,Electrode,42,Electric
881,Shiftry,42,Grass
882,Graveler,33,Rock
882,Ludicolo,33,Water
883,Mawile,29,Steel
